Date,Open,High,Low,Close,Volume,Adj Close
2017-01-04,788.359985,791.340027,783.159973,786.900024,1065400,786.900024
2017-01-03,778.809998,789.630005,775.799988,786.140015,1643100,786.140015
2016-12-30,782.75,782.780029,770.409973,771.820007,1760200,771.820007
2016-12-29,783.330017,785.929993,778.919983,782.789978,742200,782.789978
2016-12-28,793.700012,794.22998,783.200012,785.049988,1132700,785.049988
2016-12-27,790.679993,797.859985,787.656982,791.549988,789100,791.549988
2016-12-23,790.900024,792.73999,787.280029,789.909973,623400,789.909973
2016-12-22,792.359985,793.320007,788.580017,791.26001,969100,791.26001
2016-12-21,795.840027,796.676025,787.099976,794.559998,1208700,794.559998
2016-12-20,796.76001,798.650024,793.27002,796.419983,925100,796.419983
2016-12-19,790.219971,797.659973,786.27002,794.200012,1225900,794.200012
2016-12-16,800.400024,800.856018,790.289978,790.799988,2428300,790.799988
2016-12-15,797.340027,803.00,792.919983,797.849976,1623700,797.849976
2016-12-14,797.400024,804.00,794.01001,797.070007,1664500,797.070007
2016-12-13,793.900024,804.380005,793.340027,796.099976,2119800,796.099976
2016-12-12,785.039978,791.25,784.35498,789.27002,2097100,789.27002
2016-12-09,780.00,789.429993,779.020996,789.289978,1780500,789.289978
2016-12-08,772.47998,778.179993,767.22998,776.419983,1448200,776.419983
2016-12-07,761.00,771.359985,755.799988,771.190002,1750800,771.190002
2016-12-06,764.72998,768.830017,757.340027,759.109985,1632800,759.109985
2016-12-05,757.710022,763.900024,752.900024,762.52002,1382900,762.52002
2016-12-02,744.590027,754.00,743.099976,750.50,1448700,750.50
2016-12-01,757.440002,759.849976,737.025024,747.919983,2996900,747.919983
2016-11-30,770.070007,772.98999,754.830017,758.039978,2365800,758.039978
2016-11-29,771.530029,778.50,768.23999,770.840027,1604500,770.840027
2016-11-28,760.00,779.530029,759.799988,768.23999,2172200,768.23999
2016-11-25,764.26001,765.00,760.52002,761.679993,586000,761.679993
2016-11-23,767.72998,768.28302,755.25,760.98999,1477400,760.98999
2016-11-22,772.630005,776.960022,767.00,768.27002,1591800,768.27002
2016-11-21,762.609985,769.700012,760.599976,769.200012,1323000,769.200012
2016-11-18,771.369995,775.00,760.00,760.539978,1526200,760.539978
2016-11-17,766.919983,772.700012,764.22998,771.22998,1287000,771.22998
2016-11-16,755.200012,766.359985,750.51001,764.47998,1465200,764.47998
2016-11-15,746.969971,764.416016,746.969971,758.48999,2341200,758.48999
2016-11-14,755.599976,757.849976,727.539978,736.080017,3631700,736.080017
2016-11-11,756.539978,760.780029,750.380005,754.02002,2394000,754.02002
2016-11-10,791.169983,791.169983,752.179993,762.559998,4740100,762.559998
2016-11-09,779.940002,791.22699,771.669983,785.309998,2602700,785.309998
2016-11-08,783.400024,795.632996,780.190002,790.51001,1350800,790.51001
2016-11-07,774.50,785.190002,772.549988,782.52002,1585100,782.52002
2016-11-04,750.659973,770.359985,750.560974,762.02002,2134800,762.02002
2016-11-03,767.25,769.950012,759.030029,762.130005,1943200,762.130005
2016-11-02,778.200012,781.650024,763.450012,768.700012,1872400,768.700012
2016-11-01,782.890015,789.48999,775.539978,783.609985,2406400,783.609985
2016-10-31,795.469971,796.859985,784.00,784.539978,2427300,784.539978
2016-10-28,808.349976,815.48999,793.590027,795.369995,4269900,795.369995
2016-10-27,801.00,803.48999,791.50,795.349976,2749200,795.349976
2016-10-26,806.340027,806.97998,796.320007,799.070007,1647700,799.070007
2016-10-25,816.679993,816.679993,805.140015,807.669983,1576400,807.669983
2016-10-24,804.900024,815.179993,804.820007,813.109985,1697500,813.109985
2016-10-21,795.00,799.50,794.00,799.369995,1266200,799.369995
2016-10-20,803.299988,803.969971,796.030029,796.969971,1757500,796.969971
2016-10-19,798.23999,804.599976,798.030029,801.50,1766800,801.50
2016-10-18,787.849976,801.609985,785.565002,795.26001,2056900,795.26001
2016-10-17,779.799988,785.849976,777.50,779.960022,1093000,779.960022
2016-10-14,781.650024,783.950012,776.00,778.530029,852500,778.530029
2016-10-13,781.219971,781.219971,773.00,778.190002,1365300,778.190002
2016-10-12,783.76001,788.130005,782.059998,786.140015,937400,786.140015
2016-10-11,786.659973,792.280029,780.580017,783.070007,1372500,783.070007
2016-10-10,777.710022,789.380005,775.869995,785.940002,1174900,785.940002
2016-10-07,779.659973,779.659973,770.75,775.080017,933200,775.080017
2016-10-06,779.00,780.47998,775.539978,776.859985,1070700,776.859985
2016-10-05,779.309998,782.070007,775.650024,776.469971,1461200,776.469971
2016-10-04,776.030029,778.710022,772.890015,776.429993,1201400,776.429993
2016-10-03,774.25,776.065002,769.50,772.559998,1278800,772.559998
2016-09-30,776.330017,780.940002,774.090027,777.289978,1585300,777.289978
2016-09-29,781.440002,785.799988,774.231995,775.01001,1314700,775.01001
2016-09-28,777.849976,781.809998,774.969971,781.559998,1109800,781.559998
2016-09-27,775.50,785.98999,774.307983,783.01001,1153200,783.01001
2016-09-26,782.73999,782.73999,773.070007,774.210022,1533200,774.210022
2016-09-23,786.590027,788.929993,784.150024,786.900024,1411900,786.900024
2016-09-22,780.00,789.849976,778.440002,787.210022,1486200,787.210022
2016-09-21,772.659973,777.159973,768.301025,776.219971,1167800,776.219971
2016-09-20,769.00,773.330017,768.530029,771.409973,978600,771.409973
2016-09-19,772.419983,774.00,764.440979,765.700012,1172800,765.700012
2016-09-16,769.75,769.75,764.659973,768.880005,2049300,768.880005
2016-09-15,762.890015,773.799988,759.960022,771.76001,1305100,771.76001
2016-09-14,759.609985,767.679993,759.109985,762.48999,1087400,762.48999
2016-09-13,764.47998,766.219971,755.799988,759.690002,1395000,759.690002
2016-09-12,755.130005,770.289978,754.00,769.02002,1311000,769.02002
2016-09-09,770.099976,773.244995,759.659973,759.659973,1885500,759.659973
2016-09-08,778.590027,780.349976,773.580017,775.320007,1270300,775.320007
2016-09-07,780.00,782.72998,776.200012,780.349976,893700,780.349976
2016-09-06,773.450012,782.00,771.00,780.080017,1442800,780.080017
2016-09-02,773.01001,773.919983,768.409973,771.460022,1072700,771.460022
2016-09-01,769.25,771.02002,764.299988,768.780029,925100,768.780029
2016-08-31,767.01001,769.090027,765.380005,767.049988,1248600,767.049988
2016-08-30,769.330017,774.466003,766.840027,769.090027,1130000,769.090027
2016-08-29,768.73999,774.98999,766.61499,772.150024,847600,772.150024
2016-08-26,769.00,776.080017,765.849976,769.539978,1166700,769.539978
2016-08-25,767.00,771.890015,763.184998,769.409973,926900,769.409973
2016-08-24,770.580017,774.50,767.070007,769.640015,1072000,769.640015
2016-08-23,775.47998,776.440002,771.784973,772.080017,928200,772.080017
2016-08-22,773.27002,774.539978,770.049988,772.150024,951400,772.150024
2016-08-19,775.00,777.099976,773.130005,775.419983,861500,775.419983
2016-08-18,780.01001,782.859985,777.00,777.50,719400,777.50
2016-08-17,777.320007,780.809998,773.530029,779.909973,924200,779.909973
2016-08-16,780.299988,780.97998,773.44397,777.140015,1028000,777.140015
2016-08-15,783.75,787.48999,780.109985,782.440002,938200,782.440002
2016-08-12,781.50,783.39502,780.400024,783.219971,740500,783.219971
2016-08-11,785.00,789.75,782.969971,784.849976,975100,784.849976
2016-08-10,783.75,786.812012,782.778015,784.679993,786400,784.679993
2016-08-09,781.099976,788.940002,780.570007,784.26001,1318900,784.26001
2016-08-08,782.00,782.630005,778.091003,781.76001,1107900,781.76001
2016-08-05,773.780029,783.039978,772.340027,782.219971,1801200,782.219971
2016-08-04,772.219971,774.070007,768.794983,771.609985,1140300,771.609985
2016-08-03,767.179993,773.210022,766.820007,773.179993,1287400,773.179993
2016-08-02,768.690002,775.840027,767.849976,771.070007,1784500,771.070007
2016-08-01,761.090027,780.429993,761.090027,772.880005,2700500,772.880005
2016-07-29,772.710022,778.549988,766.77002,768.789978,3841500,768.789978
2016-07-28,747.039978,748.650024,739.299988,745.909973,3530200,745.909973
2016-07-27,738.280029,744.460022,737.00,741.77002,1512500,741.77002
2016-07-26,739.039978,741.690002,734.27002,738.419983,1186700,738.419983
2016-07-25,740.669983,742.609985,737.50,739.77002,1032400,739.77002
2016-07-22,741.859985,743.23999,736.559998,742.73999,1259800,742.73999
2016-07-21,740.359985,741.690002,735.830994,738.630005,1026300,738.630005
2016-07-20,737.330017,742.130005,737.099976,741.190002,1289700,741.190002
2016-07-19,729.890015,736.98999,729.00,736.960022,1227500,736.960022
2016-07-18,722.710022,736.130005,721.190002,733.780029,1295500,733.780029
2016-07-15,725.72998,725.73999,719.054993,719.849976,1279300,719.849976
2016-07-14,721.580017,722.210022,718.030029,720.950012,950200,720.950012
2016-07-13,723.619995,724.00,716.849976,716.97998,935900,716.97998
2016-07-12,719.119995,722.940002,715.909973,720.640015,1336900,720.640015
2016-07-11,708.049988,716.51001,707.23999,715.090027,1111800,715.090027
2016-07-08,699.50,705.710022,696.434998,705.630005,1575200,705.630005
2016-07-07,698.080017,698.200012,688.215027,695.359985,1304200,695.359985
2016-07-06,689.97998,701.679993,689.090027,697.77002,1411900,697.77002
2016-07-05,696.059998,696.940002,688.880005,694.950012,1462600,694.950012
2016-07-01,692.200012,700.650024,692.130005,699.210022,1344700,699.210022
2016-06-30,685.469971,692.320007,683.650024,692.099976,1597700,692.099976
2016-06-29,683.00,687.429016,681.409973,684.109985,1932600,684.109985
2016-06-28,678.969971,680.330017,673.00,680.039978,2173800,680.039978
2016-06-27,671.00,672.299988,663.283997,668.26001,2629000,668.26001
2016-06-24,675.169983,689.400024,673.450012,675.219971,4449000,675.219971
2016-06-23,697.450012,701.950012,687.00,701.869995,2171400,701.869995
2016-06-22,699.059998,700.859985,693.08197,697.460022,1184300,697.460022
2016-06-21,698.400024,702.77002,692.01001,695.940002,1465600,695.940002
2016-06-20,698.77002,702.47998,693.409973,693.710022,2082500,693.710022
2016-06-17,708.650024,708.820007,688.452026,691.719971,3402400,691.719971
2016-06-16,714.909973,716.650024,703.26001,710.359985,1982500,710.359985
2016-06-15,719.00,722.97998,717.309998,718.919983,1214500,718.919983
2016-06-14,716.47998,722.469971,713.119995,718.27002,1306100,718.27002
2016-06-13,716.51001,725.440002,716.51001,718.359985,1258900,718.359985
2016-06-10,719.469971,725.890015,716.429993,719.409973,1216400,719.409973
2016-06-09,722.869995,729.539978,722.335999,728.580017,988900,728.580017
2016-06-08,723.960022,728.570007,720.580017,728.280029,1583700,728.280029
2016-06-07,719.840027,721.97998,716.549988,716.650024,1336200,716.650024
2016-06-06,724.909973,724.909973,714.609985,716.549988,1565300,716.549988
2016-06-03,729.27002,729.48999,720.559998,722.340027,1226300,722.340027
2016-06-02,732.50,733.02002,724.169983,730.400024,1341800,730.400024
2016-06-01,734.530029,737.210022,730.659973,734.150024,1253600,734.150024
2016-05-31,731.73999,739.72998,731.26001,735.719971,2129500,735.719971
2016-05-27,724.01001,733.935974,724.00,732.659973,1974000,732.659973
2016-05-26,722.869995,728.330017,720.280029,724.119995,1576300,724.119995
2016-05-25,720.76001,727.51001,719.705017,725.27002,1629200,725.27002
2016-05-24,706.859985,720.969971,706.859985,720.090027,1929500,720.090027
2016-05-23,706.530029,711.478027,704.179993,704.23999,1330700,704.23999
2016-05-20,701.619995,714.580017,700.52002,709.73999,1828400,709.73999
2016-05-19,702.359985,706.00,696.799988,700.320007,1670200,700.320007
2016-05-18,703.669983,711.599976,700.630005,706.630005,1766800,706.630005
2016-05-17,715.98999,721.52002,704.109985,706.22998,2001200,706.22998
2016-05-16,709.130005,718.47998,705.650024,716.48999,1317100,716.48999
2016-05-13,711.929993,716.661987,709.26001,710.830017,1314500,710.830017
2016-05-12,717.059998,719.25,709.00,713.309998,1360700,713.309998
2016-05-11,723.409973,724.47998,712.799988,715.289978,1692100,715.289978
2016-05-10,716.75,723.50,715.719971,723.179993,1569600,723.179993
2016-05-09,712.00,718.710022,710.00,712.900024,1510300,712.900024
2016-05-06,698.380005,711.859985,698.106995,711.119995,1826100,711.119995
2016-05-05,697.700012,702.320007,695.719971,701.429993,1683500,701.429993
2016-05-04,690.48999,699.75,689.01001,695.700012,1693500,695.700012
2016-05-03,696.869995,697.840027,692.00,692.359985,1543800,692.359985
2016-05-02,697.630005,700.640015,691.00,698.210022,1645300,698.210022
2016-04-29,690.700012,697.619995,689.00,693.01001,2487700,693.01001
2016-04-28,708.26001,714.169983,689.549988,691.02002,2867300,691.02002
2016-04-27,707.289978,708.97998,692.36499,705.840027,3098600,705.840027
2016-04-26,725.419983,725.765991,703.026001,708.140015,2744600,708.140015
2016-04-25,716.099976,723.929993,715.590027,723.150024,1959200,723.150024
2016-04-22,726.299988,736.119995,713.609985,718.77002,5951900,718.77002
2016-04-21,755.380005,760.450012,749.549988,759.140015,3060500,759.140015
2016-04-20,758.00,758.132019,750.01001,752.669983,1529200,752.669983
2016-04-19,769.51001,769.900024,749.330017,753.929993,2030500,753.929993
2016-04-18,760.460022,768.049988,757.299988,766.609985,1556000,766.609985
2016-04-15,753.97998,761.00,752.69397,759.00,1809300,759.00
2016-04-14,754.01001,757.309998,752.705017,753.200012,1135300,753.200012
2016-04-13,749.159973,754.380005,744.260986,751.719971,1707100,751.719971
2016-04-12,738.00,743.830017,731.01001,743.090027,1353000,743.090027
2016-04-11,743.02002,745.00,736.049988,736.099976,1220100,736.099976
2016-04-08,743.969971,745.450012,735.549988,739.150024,1290800,739.150024
2016-04-07,745.369995,747.00,736.280029,740.280029,1453200,740.280029
2016-04-06,735.77002,746.23999,735.559998,745.690002,1053700,745.690002
2016-04-05,738.00,742.799988,735.369995,737.799988,1132300,737.799988
2016-04-04,750.059998,752.799988,742.429993,745.289978,1134200,745.289978
2016-04-01,738.599976,750.340027,737.00,749.909973,1576700,749.909973
2016-03-31,749.25,750.849976,740.940002,744.950012,1718800,744.950012
2016-03-30,750.099976,757.880005,748.73999,750.530029,1782400,750.530029
2016-03-29,734.590027,747.25,728.76001,744.77002,1903800,744.77002
2016-03-28,736.789978,738.98999,732.50,733.530029,1301300,733.530029
2016-03-24,732.01001,737.747009,731.00,735.299988,1594900,735.299988
2016-03-23,742.359985,745.719971,736.150024,738.059998,1432100,738.059998
2016-03-22,737.460022,745.00,737.460022,740.75,1269700,740.75
2016-03-21,736.50,742.50,733.515991,742.090027,1836500,742.090027
2016-03-18,741.859985,742.00,731.830017,737.599976,2980700,737.599976
2016-03-17,736.450012,743.070007,736.00,737.780029,1860800,737.780029
2016-03-16,726.369995,737.469971,724.51001,736.090027,1624400,736.090027
2016-03-15,726.919983,732.289978,724.77002,728.330017,1721000,728.330017
2016-03-14,726.809998,735.50,725.150024,730.48999,1718300,730.48999
2016-03-11,720.00,726.919983,717.125,726.820007,1970800,726.820007
2016-03-10,708.119995,716.440002,703.359985,712.820007,2833500,712.820007
2016-03-09,698.469971,705.679993,694.00,705.23999,1421500,705.23999
2016-03-08,688.590027,703.789978,685.340027,693.969971,2076300,693.969971
2016-03-07,706.900024,708.091003,686.900024,695.159973,2985100,695.159973
2016-03-04,714.98999,716.48999,706.02002,710.890015,1972100,710.890015
2016-03-03,718.679993,719.450012,706.02002,712.419983,1958000,712.419983
2016-03-02,719.00,720.00,712.00,718.849976,1629000,718.849976
